timestamp,open,high,low,close,adjusted close,volume,dividend amount
2011-12-09,126.8400,127.2600,123.6500,126.0500,99.2220,1088812742,0.0000
2011-12-02,119.5400,126.5000,118.8200,124.8600,98.2852,1128133332,0.0000
2011-11-25,120.2000,120.3500,116.2000,116.3400,91.5786,767986948,0.0000
2011-11-18,126.1900,127.4500,121.2300,121.9800,96.0182,1123021707,0.0000
2011-11-11,125.3900,128.0200,122.8600,126.6600,99.7021,1178213974,0.0000
2011-11-04,127.1600,128.6200,121.5200,125.4800,98.7733,1421859477,0.0000
2011-10-28,124.1700,129.4200,122.2100,128.6000,101.2292,1373391696,0.0000
2011-10-21,121.9900,124.1200,119.2000,123.9700,97.5847,1286562762,0.0000
2011-10-14,117.6800,122.6000,117.6700,122.5700,96.4826,1143319448,0.0000
2011-10-07,112.4900,117.2500,107.4300,115.7100,91.0827,1675587056,0.0000
2011-09-30,114.6100,119.5600,112.9800,113.1500,89.0675,1443668536,0.0000
2011-09-23,119.5300,121.9900,111.3000,113.5400,89.3745,1592884123,0.0000
2011-09-16,114.4700,121.9700,114.0500,121.5200,95.6561,1503835370,0.6250
2011-09-09,114.3900,120.9400,114.3800,115.9200,90.7811,1123745825,0.0000
2011-09-02,119.5600,123.5100,117.4300,117.8500,92.2926,1242156984,0.0000
2011-08-26,115.1700,119.4000,112.4100,117.9700,92.3865,1474482481,0.0000
2011-08-19,119.1900,121.2000,112.5000,112.6400,88.2124,1731701333,0.0000
2011-08-12,116.9100,120.1200,110.2700,118.1200,92.5040,2869824482,0.0000
2011-08-05,130.8400,130.9600,116.8600,120.0800,94.0390,2214900597,0.0000
2011-07-29,133.3000,134.4900,127.9700,129.3300,101.2830,1028926336,0.0000
2011-07-22,131.0800,134.8200,129.6300,134.5800,105.3944,871760930,0.0000
2011-07-15,132.7500,133.2200,130.6800,131.6900,103.1312,1054666724,0.0000
2011-07-08,133.7800,135.7000,133.1100,134.4000,105.2535,672864709,0.0000
2011-07-01,126.8900,134.1000,126.6400,133.9200,104.8776,1000305048,0.0000
2011-06-24,126.6200,129.8100,126.1900,126.8100,99.3095,1086609149,0.0000
2011-06-17,127.8900,129.7700,126.3200,127.0500,99.4974,1185943655,0.6276
2011-06-10,130.0900,130.3600,127.2600,127.6000,99.4369,937817851,0.0000
2011-06-03,134.7700,134.9200,130.0800,130.4200,101.6345,831581517,0.0000
2011-05-27,131.9800,133.8700,131.3800,133.5100,104.0425,752011788,0.0000
2011-05-20,133.5600,135.0300,132.1200,133.6100,104.1204,770558690,0.0000
2011-05-13,134.1900,136.1100,133.3900,134.0400,104.4555,750591686,0.0000
2011-05-06,137.0700,137.1800,133.0200,134.2000,104.5802,896442362,0.0000
2011-04-29,133.6800,136.5700,133.2000,136.4300,106.3180,594875178,0.0000
2011-04-21,130.5900,133.8400,129.5100,133.7800,104.2529,626537383,0.0000
2011-04-15,133.0000,133.4500,130.2700,132.0400,102.8970,775613451,0.0000
2011-04-08,133.4300,134.0000,132.3100,132.8600,103.5360,660312646,0.0000
2011-04-01,131.5800,133.7700,130.4400,133.1500,103.7620,660230700,0.0000
2011-03-25,129.3500,131.8700,128.3200,131.3000,102.3203,745507957,0.0000
2011-03-18,129.9900,130.4800,125.2800,127.7600,99.5616,1542395103,0.5533
2011-03-11,132.8600,133.1600,129.4900,130.8400,101.5221,1071293533,0.0000
2011-03-04,132.8200,133.6900,130.3500,132.4700,102.7869,1051985206,0.0000
2011-02-25,133.1200,134.5600,129.7000,132.3300,102.6783,861431823,0.0000
2011-02-18,133.0300,134.6900,132.3200,134.5300,104.3853,590583513,0.0000
2011-02-11,131.4400,133.2800,131.3000,133.1100,103.2835,657646201,0.0000
2011-02-04,128.0700,131.2000,127.7500,131.1500,101.7627,713926990,0.0000
2011-01-28,128.2900,130.3500,127.5100,127.7200,99.1012,840850715,0.0000
2011-01-21,129.1800,129.6400,127.1300,128.3700,99.6056,592711403,0.0000
2011-01-14,126.5800,129.3300,126.2000,129.3000,100.3272,586309059,0.0000
2011-01-07,126.7100,127.8300,125.7000,127.1400,98.6512,688033997,0.0000
2010-12-31,125.1300,126.2000,125.0400,125.7500,97.5727,339090483,0.0000
2010-12-23,124.6400,125.8200,123.9800,125.6000,97.4563,362669202,0.0000
2010-12-17,125.0500,125.2300,123.7500,124.3000,96.4476,766954933,0.6528
2010-12-10,122.6300,124.6000,122.4100,124.4800,96.0827,686892110,0.0000
2010-12-03,118.5000,123.0300,117.7400,122.8900,94.8554,1020068607,0.0000
2010-11-26,119.6900,120.2400,117.9900,118.8000,91.6984,619247309,0.0000
2010-11-19,120.5800,121.0500,117.5900,120.2900,92.8485,989586347,0.0000
2010-11-12,122.3400,122.9500,119.6500,120.2000,92.7791,958735715,0.0000
2010-11-05,119.0700,122.9200,117.8500,122.7200,94.7242,953443720,0.0000
2010-10-29,119.1400,119.7600,117.2600,118.4900,91.4592,812261477,0.0000
2010-10-22,117.7400,119.0900,116.0200,118.3500,91.3511,951085214,0.0000
2010-10-15,116.7200,118.5500,115.6500,117.7000,90.8494,939408787,0.0000
2010-10-08,114.3700,116.8600,113.1800,116.5400,89.9540,886155166,0.0000
2010-10-01,114.8600,115.7900,113.1800,114.6100,88.4643,978736786,0.0000
2010-09-24,112.8800,114.9000,112.1800,114.8200,88.6264,1085776769,0.0000
2010-09-17,112.5800,113.2900,111.9800,112.4900,86.8279,951147208,0.6021
2010-09-10,110.3700,111.6800,109.5500,111.4800,85.5902,565923896,0.0000
2010-09-03,106.5800,110.9900,104.4900,110.8900,85.1372,1076098058,0.0000
2010-08-27,108.0400,108.5700,104.2900,106.8600,82.0431,1212328200,0.0000
2010-08-20,107.5700,110.3900,106.7500,107.5300,82.5575,977531209,0.0000
2010-08-13,112.9200,113.1800,107.6000,108.3100,83.1564,1034108622,0.0000
2010-08-06,111.9900,113.1100,110.9200,112.3900,86.2889,872500864,0.0000
2010-07-30,110.6000,112.2900,108.9800,110.2700,84.6612,989544486,0.0000
2010-07-23,107.0500,110.5700,105.8200,110.4100,84.7687,1205040642,0.0000
2010-07-16,107.6000,110.0900,106.4500,106.6600,81.8896,1042124369,0.0000
2010-07-09,103.6400,107.9700,101.8800,107.9600,82.8877,864820534,0.0000
2010-07-02,108.0300,108.3200,101.1300,102.2000,78.4653,1441488598,0.0000
2010-06-25,113.1200,113.2000,106.7700,107.8700,82.8186,1212413367,0.0000
2010-06-18,110.5200,112.4200,109.4000,111.7300,85.7821,1097609681,0.5313
2010-06-11,107.2000,109.7500,104.6500,109.6800,83.8097,1421343691,0.0000
2010-06-04,108.3500,111.0600,106.4600,106.8200,81.6243,1139437931,0.0000
2010-05-28,108.5200,110.8000,104.3800,109.3700,83.5728,1611772409,0.0000
2010-05-21,114.2000,115.2200,105.3600,109.1100,83.3741,2109960359,0.0000
2010-05-14,115.8100,117.6800,112.8700,113.8900,87.0267,1525381320,0.0000
2010-05-07,119.3800,120.6800,105.0000,111.2600,85.0170,2155654249,0.0000
2010-04-30,121.8500,122.1200,118.2500,118.8100,90.7862,1262906387,0.0000
2010-04-23,119.0100,121.8600,118.4700,121.8100,93.0786,984236028,0.0000
2010-04-16,119.7000,121.5700,118.7500,119.3600,91.2065,904605213,0.0000
2010-04-09,118.2500,119.6000,117.6000,119.5500,91.3517,691446547,0.0000
2010-04-01,117.1700,118.2500,116.6100,117.8000,90.0144,602129164,0.0000
2010-03-26,115.3100,118.1700,115.2400,116.5800,89.0822,991594302,0.0000
2010-03-19,115.2600,117.4800,114.6000,115.9700,88.6161,718986521,0.4804
2010-03-12,114.2600,115.9700,113.8700,115.4600,87.8624,777064750,0.0000
2010-03-05,111.2000,114.3400,111.1700,114.2500,86.9416,770554483,0.0000
2010-02-26,111.5500,111.5800,108.9400,110.7400,84.2706,947691030,0.0000
2010-02-19,108.8600,111.5700,107.8200,111.1400,84.5750,736008554,0.0000
2010-02-12,106.7400,108.2500,105.8100,108.0400,82.2160,1329663243,0.0000
2010-02-05,108.1500,110.5900,104.5800,106.6600,81.1658,1425808380,0.0000
2010-01-29,110.2100,110.4700,107.2200,107.3900,81.7213,1295069169,0.0000
2010-01-22,113.6200,115.1300,109.0900,109.2100,83.1063,1045376845,0.0000
2010-01-15,115.0800,115.1400,113.2000,113.6400,86.4774,762033350,0.0000
2010-01-08,112.3700,114.6200,111.5100,114.5700,87.1851,603253654,0.0000
2009-12-31,112.9000,113.0300,111.3900,111.4400,84.8033,331004184,0.0000
2009-12-24,110.7600,112.6000,110.7600,112.4800,85.5947,361029971,0.0000
2009-12-18,111.8700,112.1300,109.2800,110.2100,83.8673,737993216,0.5902
2009-12-11,110.9100,111.5300,109.0200,111.1100,84.1018,715199533,0.0000
2009-12-04,109.4800,112.3800,108.1200,111.0100,84.0261,893952278,0.0000
2009-11-27,110.7200,111.7400,108.2900,109.5700,82.9361,521764055,0.0000
2009-11-20,110.3800,111.6900,109.0100,109.4300,82.8302,856868836,0.0000
2009-11-13,107.9500,110.8200,107.8700,109.6200,82.9740,808279922,0.0000
2009-11-06,104.1300,107.4000,103.0800,107.1300,81.0892,1080601886,0.0000
2009-10-30,108.2000,109.3100,103.4400,103.5600,78.3870,1266281428,0.0000
2009-10-23,109.0700,110.3100,107.5000,108.0800,81.8083,1043594198,0.0000
2009-10-16,107.7600,109.7100,106.7600,108.8900,82.4214,832471186,0.0000
2009-10-09,102.9000,107.2600,102.6000,107.2600,81.1876,829302722,0.0000
2009-10-02,104.8500,107.0200,101.9900,102.4900,77.5771,1012223371,0.0000
2009-09-25,105.8900,108.0300,104.0900,104.4500,79.0607,952833900,0.0000
2009-09-18,103.8800,108.0600,103.1500,106.7200,80.7789,935112297,0.5083
2009-09-11,103.0000,105.3000,102.3900,104.7700,78.9269,602311691,0.0000
2009-09-04,102.3700,103.2400,99.5700,102.0600,76.8854,954620442,0.0000
2009-08-28,103.3900,104.3500,101.9400,103.3800,77.8798,943077889,0.0000
2009-08-21,98.8500,103.1300,98.1100,102.9700,77.5709,1001826003,0.0000
2009-08-14,100.7400,101.6100,99.4600,100.7900,75.9287,882689371,0.0000
2009-08-07,99.8500,102.0300,99.3100,101.2000,76.2375,950605534,0.0000
2009-07-31,97.8800,99.8300,96.9800,98.8100,74.4371,973277300,0.0000
2009-07-24,94.6800,98.1400,94.1900,98.0600,73.8721,990764400,0.0000
2009-07-17,88.3100,94.5100,87.5900,94.1300,70.9115,989515000,0.0000
2009-07-10,88.9400,89.9300,87.0000,87.9600,66.2634,956936900,0.0000
2009-07-02,92.1100,93.2300,89.7600,89.8100,67.6570,782720500,0.0000
2009-06-26,91.1400,92.2400,88.8500,91.8400,69.1863,1098791100,0.0000
2009-06-19,93.9600,94.0200,90.8300,92.0400,69.3370,1102335400,0.5182
2009-06-12,93.8400,96.1100,93.0400,95.0800,71.2261,1219567000,0.0000
2009-06-05,93.6700,95.6700,92.7600,94.5500,70.8291,1236792000,0.0000
2009-05-29,88.3600,93.7000,88.3200,92.5300,69.3159,1030070800,0.0000
2009-05-22,89.5500,92.8000,88.2600,89.0200,66.6865,1159072100,0.0000
2009-05-15,91.7000,92.1100,88.1500,88.7100,66.4542,1331575400,0.0000
2009-05-08,88.5500,93.2200,88.3800,92.9800,69.6530,1438907000,0.0000
2009-05-01,85.6800,89.0200,84.7600,87.8900,65.8400,1386543700,0.0000
2009-04-24,85.5400,87.3100,82.7500,86.6600,64.9185,1360782900,0.0000
2009-04-17,84.9200,87.6500,83.6100,87.0800,65.2332,1350024300,0.0000
2009-04-09,83.3400,85.8200,81.5100,85.8100,64.2818,1023870700,0.0000
2009-04-03,79.8000,84.6100,77.9600,84.2600,63.1207,1826242100,0.0000
2009-03-27,78.7400,83.3000,78.3100,81.6100,61.1355,1936336900,0.0000
2009-03-20,76.9600,81.0000,75.4500,76.7100,57.4648,1990331000,0.5614
2009-03-13,67.9500,76.9800,67.7300,76.0900,56.5862,1889958900,0.0000
2009-03-06,72.5200,73.9200,67.1000,68.9200,51.2541,2308986100,0.0000
2009-02-27,78.2700,79.6700,73.8100,73.9300,54.9799,2101752900,0.0000
2009-02-20,80.1600,82.9600,75.7700,77.4200,57.5753,1635919000,0.0000
2009-02-13,86.9600,87.7400,81.0500,82.7600,61.5465,1864031100,0.0000
2009-02-06,81.5700,87.3400,77.7300,86.9800,64.6848,1673389500,0.0000
2009-01-30,83.5900,87.9500,82.2100,82.8300,61.5986,1599551600,0.0000
2009-01-23,84.2300,85.0600,80.0500,83.1100,61.8068,1598956800,0.0000
2009-01-16,88.8400,88.9100,81.7200,85.0600,63.2570,2001666900,0.0000
2009-01-09,92.6300,94.4500,85.3600,89.0900,66.2540,1444297800,0.0000
2009-01-02,87.2400,93.4400,85.6000,92.9600,69.1320,717605700,0.0000
2008-12-26,88.5800,88.6700,85.4900,87.1600,64.8187,602214000,0.0000
2008-12-19,89.0200,92.4300,86.2900,88.1900,65.5847,1592338100,0.7193
2008-12-12,90.3400,92.3800,85.2000,88.9900,65.6442,1959958100,0.0000
2008-12-05,87.5100,88.4200,81.8600,87.9300,64.8623,2275378100,0.0000
2008-11-28,81.9200,90.1300,80.3600,90.0900,66.4556,1465860000,0.0000
2008-11-21,86.3800,88.5600,74.3400,79.5200,58.6586,3030111200,0.0000
2008-11-14,95.2100,95.5300,82.0900,86.6200,63.8959,2468096000,0.0000
2008-11-07,96.7800,100.8600,90.0600,93.8600,69.2366,1798169800,0.0000
2008-10-31,85.9700,98.5700,83.7000,96.8300,71.4274,2394474300,0.0000
2008-10-24,95.3500,99.1000,84.0000,87.0400,64.2058,2374443200,0.0000
2008-10-17,93.8700,105.5300,86.5400,93.2100,68.7571,2671940000,0.0000
2008-10-10,107.1500,107.6200,83.5800,88.5000,65.2827,3281575900,0.0000
2008-10-03,119.1400,119.3400,109.6800,110.3400,81.3932,1947635500,0.0000
2008-09-26,124.4500,124.7500,117.7900,120.8500,89.1460,1503425700,0.0000
2008-09-19,121.6300,128.0000,113.8000,124.1200,91.5581,2966649400,0.6909
2008-09-12,128.0400,128.2400,121.6000,126.0900,92.4964,1713539300,0.0000
2008-09-05,130.0300,130.7100,122.0000,124.4200,91.2713,1133857800,0.0000
2008-08-29,128.8000,130.3400,126.5800,128.7900,94.4771,858819800,0.0000
2008-08-22,130.4300,130.4800,126.3400,129.6500,95.1079,940772100,0.0000
2008-08-15,129.4700,131.5100,127.6700,130.1700,95.4894,1139575900,0.0000
2008-08-08,126.0400,129.9300,124.7600,129.3700,94.9025,1156496800,0.0000
2008-08-01,125.5100,128.6000,123.4200,126.1600,92.5478,1347509900,0.0000
2008-07-25,126.5100,129.1500,124.8500,125.4800,92.0489,1299231100,0.0000
2008-07-18,125.2600,126.4200,120.0200,125.9800,92.4157,1839386900,0.0000
2008-07-11,126.7900,127.7400,122.4900,123.8400,90.8459,2002730700,0.0000
2008-07-03,127.8900,129.1600,124.9900,126.3100,92.6578,1174881700,0.0000
2008-06-27,132.0900,133.4000,127.0400,127.5300,93.5528,1321449300,0.0000
2008-06-20,135.5500,137.1200,131.2200,131.5800,96.5237,1236913800,0.6692
2008-06-13,136.8600,137.5000,133.5200,136.1500,99.3708,1269907600,0.0000
2008-06-06,139.8300,140.8900,136.2200,136.2900,99.4730,1321816700,0.0000
2008-05-30,137.8000,140.9300,137.5300,140.3500,102.4362,640900200,0.0000
2008-05-23,142.8100,144.3000,137.5200,137.6400,100.4583,949138100,0.0000
2008-05-16,139.2500,142.8700,138.7300,142.6600,104.1222,860072700,0.0000
2008-05-09,141.0500,142.2000,138.4500,138.9000,101.3779,828021000,0.0000
2008-05-02,139.8800,142.3700,138.2600,141.5100,103.2828,808385200,0.0000
2008-04-25,138.2300,139.8900,136.9000,139.6000,101.8888,894231800,0.0000
2008-04-18,133.1900,139.5600,132.3300,138.4800,101.0714,920376400,0.0000
2008-04-11,137.8700,138.5700,133.0100,133.3800,97.3491,914734500,0.0000
2008-04-04,131.2900,137.9600,131.0900,136.8900,99.9109,1012481800,0.0000
2008-03-28,133.3100,135.8100,131.0600,131.5100,95.9842,1004908100,0.0000
2008-03-20,126.5700,134.6500,126.0700,132.0800,96.4002,1331020000,0.6420
2008-03-14,129.8400,133.7700,127.5900,129.6100,94.1399,1642477300,0.0000
2008-03-07,133.1400,134.7700,128.5800,129.7100,94.2126,1317024300,0.0000
2008-02-29,135.5400,139.1400,132.7800,133.8200,97.1978,994469800,0.0000
2008-02-22,136.7200,137.0100,132.8600,135.6200,98.5052,771817900,0.0000
2008-02-15,133.1000,137.0600,132.0400,135.1400,98.1565,996516000,0.0000
2008-02-08,139.2100,139.3000,131.7300,133.0700,96.6530,1181381300,0.0000
2008-02-01,133.2600,139.6100,132.0600,139.5800,101.3815,1272366500,0.0000
2008-01-25,127.2100,136.7600,126.0000,133.0400,96.6312,1477389900,0.0000
2008-01-18,141.1600,141.8600,131.1000,132.0600,95.9194,1535562300,0.0000
2008-01-11,141.8100,142.9000,137.7000,140.1500,101.7955,1465959400,0.0000
2008-01-04,147.1000,147.6100,140.9100,141.3100,102.6380,670526600,0.0000
2007-12-28,148.8200,149.6800,146.9000,147.3000,106.9887,352074300,0.0000
2007-12-21,146.6100,148.4200,143.9600,148.1300,107.5916,982654100,0.7754
2007-12-14,151.2800,152.8900,147.1000,147.1700,106.3377,1093400500,0.0000
2007-12-07,148.1900,151.5000,146.3100,150.9100,109.0400,757531800,0.0000
2007-11-30,144.4300,149.8700,140.6600,148.6600,107.4143,1189044700,0.0000
2007-11-23,145.2800,145.5300,141.6700,144.1300,104.1411,1019214300,0.0000
2007-11-16,145.2100,149.4000,143.7000,145.7900,105.3406,1236645700,0.0000
2007-11-09,149.6400,152.1100,144.8900,145.1400,104.8709,1363536200,0.0000
2007-11-02,153.9300,155.2700,149.2100,151.2000,109.2496,1125046000,0.0000
2007-10-26,148.8600,153.6200,148.6600,153.6200,110.9981,1182627600,0.0000
2007-10-19,156.2700,156.4800,149.6600,149.6700,108.1441,989902300,0.0000
2007-10-12,155.3900,157.5200,154.5400,156.3300,112.9562,625121600,0.0000
2007-10-05,152.6000,156.1000,152.5000,155.8500,112.6094,591641100,0.0000
2007-09-28,152.4200,153.1900,150.4700,152.5800,110.2467,653372500,0.0000
2007-09-21,148.3100,154.3900,147.6300,151.9700,109.8059,884054500,0.7187
2007-09-14,146.5200,149.4500,144.3300,148.9000,107.0813,779932400,0.0000
2007-09-07,147.4500,149.9800,145.2600,146.0700,105.0461,649649800,0.0000
2007-08-31,147.8500,148.5000,143.4600,147.5900,106.1392,917764000,0.0000
2007-08-24,145.1700,148.3300,143.2900,148.3300,106.6714,850360700,0.0000
2007-08-17,146.5000,146.8900,137.0000,144.7100,104.0680,1704847500,0.0000
2007-08-10,144.2100,150.5900,142.5300,144.7100,104.0680,1601119800,0.0000
2007-08-03,145.9300,149.4600,143.2000,143.8000,103.4136,1721820800,0.0000
2007-07-27,154.1800,154.7200,145.0500,145.1100,104.3557,1533710900,0.0000
2007-07-20,154.9900,155.5300,152.8300,153.5000,110.3894,853182600,0.0000
2007-07-13,153.1600,155.4600,150.5200,154.8500,111.3602,673995100,0.0000
2007-07-06,150.8700,153.1700,150.7700,152.9800,110.0154,327793400,0.0000
2007-06-29,150.2400,151.6500,148.0600,150.4300,108.1816,1001504900,0.0000
2007-06-22,153.3800,153.5800,149.8500,150.5500,108.2679,786735600,0.0000
2007-06-15,150.9300,153.6600,149.5500,153.0700,110.0801,829549100,0.6556
2007-06-08,153.5400,154.3900,149.0600,151.0400,108.1570,777324100,0.0000
2007-06-01,151.9400,154.4000,151.3400,154.0800,110.3339,433672000,0.0000
2007-05-25,152.5800,153.5000,150.7400,151.6900,108.6225,661502200,0.0000
2007-05-18,150.8600,152.6200,149.7900,152.6200,109.2884,603182100,0.0000
2007-05-11,150.8800,152.8200,149.2700,150.8600,108.0281,513142200,0.0000
2007-05-04,149.6400,151.1200,147.6700,150.9200,108.0711,505325300,0.0000
2007-04-27,148.3700,149.8000,147.3200,149.5300,107.0757,497093300,0.0000
2007-04-20,145.8300,148.6200,145.8200,148.6200,106.4241,506895800,0.0000
2007-04-13,144.6500,145.3200,143.3400,145.3200,104.0610,413774500,0.0000
2007-04-05,142.1600,144.4400,141.4800,144.2400,103.2877,272652200,0.0000
2007-03-30,143.5000,143.6500,140.5600,142.0000,101.6836,634186800,0.0000
2007-03-23,139.2600,143.8100,139.1500,143.3900,102.6790,524036300,0.0000
2007-03-16,140.4200,141.3400,136.7500,138.5300,99.1988,756793400,0.5513
2007-03-09,137.9300,141.4200,137.3300,140.7800,100.4104,627885300,0.0000
2007-03-02,145.8300,145.9500,138.0500,138.6700,98.9055,896598200,0.0000
2007-02-23,145.5600,146.4200,145.0000,145.3000,103.6343,271917000,0.0000
2007-02-16,143.9400,145.9500,143.1900,145.7300,103.9410,274335200,0.0000
2007-02-09,144.7000,145.3600,143.3900,143.9400,102.6643,308181700,0.0000
2007-02-02,142.1900,144.9500,141.7400,144.8100,103.2848,347310200,0.0000
2007-01-26,143.0700,143.9800,141.5800,142.1300,101.3733,310992100,0.0000
2007-01-19,143.0700,143.4600,142.3100,142.8200,101.8655,220263000,0.0000
2007-01-12,140.8200,143.2400,140.2500,143.2400,102.1650,329610500,0.0000
2007-01-05,142.2500,142.8600,140.3800,140.5400,100.2392,241073500,0.0000
2006-12-29,140.8100,142.7000,140.7800,141.6200,101.0096,155174000,0.0000
2006-12-22,142.5400,142.8800,140.6700,140.7500,100.3890,266215300,0.0000
2006-12-15,141.4200,143.2400,140.8900,142.3400,101.5231,308363800,0.7926
2006-12-08,140.2500,142.3000,140.2300,141.4200,100.3083,356923700,0.0000
2006-12-01,140.2800,141.0500,138.1100,140.2200,99.4572,491307200,0.0000
2006-11-24,140.3000,141.1600,139.9400,140.3500,99.5494,197045400,0.0000
2006-11-17,138.1800,140.6800,138.0700,140.4200,99.5990,365694400,0.0000
2006-11-10,136.9600,139.1400,136.8600,138.2400,98.0528,359047800,0.0000
2006-11-03,137.6600,138.3100,135.6200,136.5400,96.8470,336037000,0.0000
2006-10-27,136.5600,139.0000,136.3900,137.9100,97.8187,344641900,0.0000
2006-10-20,136.5200,137.3700,135.6700,136.8400,97.0598,331779900,0.0000
2006-10-13,134.8500,136.7100,134.3000,136.6300,96.9108,314754900,0.0000
2006-10-06,133.5400,135.4100,132.6500,135.0100,95.7617,331175500,0.0000
2006-09-29,131.7300,133.9900,131.0500,133.5800,94.7475,355258100,0.0000
2006-09-22,131.7900,132.7700,131.0000,131.4700,93.2508,386346600,0.0000
2006-09-15,129.8600,132.4500,129.4800,131.9600,93.5984,335779100,0.5793
2006-09-08,131.5100,131.8500,129.3500,130.2800,92.0029,237509600,0.0000
2006-09-01,129.6500,131.5800,129.6400,131.4200,92.8079,250856300,0.0000
2006-08-25,130.1800,130.5200,129.1900,129.8100,91.6710,269304600,0.0000
2006-08-18,127.6300,130.6900,126.9200,130.6900,92.2924,327000800,0.0000
2006-08-11,127.9000,128.6000,126.2800,127.0100,89.6936,331993700,0.0000
2006-08-04,127.6600,129.4300,126.6000,128.2000,90.5340,339577600,0.0000
2006-07-28,124.4400,128.1400,124.4400,127.9800,90.3786,442284600,0.0000
2006-07-21,123.5200,126.3000,122.3900,123.9500,87.5327,551315100,0.0000
2006-07-14,126.9400,127.4300,122.8300,123.5200,87.2290,422814400,0.0000
2006-07-07,127.4300,128.0100,126.2900,126.6100,89.4111,225294200,0.0000
2006-06-30,124.5400,127.6600,123.6500,127.2800,89.8843,334910500,0.0000
2006-06-23,125.4000,125.7000,123.5500,124.4400,87.8787,364980400,0.0000
2006-06-16,125.8800,126.3600,122.3400,124.6500,88.0270,673381600,0.5555
2006-06-09,128.8500,128.8600,123.8700,125.3500,88.1286,625132500,0.0000
2006-06-02,127.9700,129.4300,126.0500,129.0000,90.6948,324770400,0.0000
2006-05-26,126.2800,128.3800,124.7600,128.3800,90.2589,513231900,0.0000
2006-05-19,128.7900,130.0000,125.8000,127.1000,89.3590,503172100,0.0000
2006-05-12,132.5100,132.7700,129.1900,129.2400,90.8635,296612300,0.0000
2006-05-05,131.4700,132.8000,130.3200,132.5200,93.1696,280384700,0.0000
2006-04-28,130.8900,131.7500,129.5900,131.4700,92.4313,384501600,0.0000
2006-04-21,128.8300,131.8600,128.0200,131.1500,92.2064,402316600,0.0000
2006-04-13,129.7400,130.0800,128.2500,128.7100,90.4909,208381400,0.0000
2006-04-07,130.0700,131.4000,129.3500,129.5400,91.0744,305128300,0.0000
2006-03-31,130.0300,130.9800,129.0500,129.8300,91.2783,309605900,0.0000
2006-03-24,130.6400,130.9900,129.4500,130.2100,91.5455,274160300,0.0000
2006-03-17,128.8400,131.4700,128.5300,130.6200,91.8337,281568500,0.5195
2006-03-10,129.1400,129.1800,127.1800,128.5900,90.0484,302756000,0.0000
2006-03-03,129.4000,130.0700,128.1300,128.7600,90.1675,292939800,0.0000
2006-02-24,129.1100,129.6500,128.2800,129.4100,90.6226,168983600,0.0000
2006-02-17,126.6000,129.2100,125.9500,128.8100,90.2025,330104900,0.0000
2006-02-10,126.4400,128.1000,125.4000,126.6400,88.6829,302674200,0.0000
2006-02-03,128.4400,128.8100,126.1400,126.2700,88.4238,339874900,0.0000
2006-01-27,126.2100,128.6600,125.8400,128.5400,90.0134,344839100,0.0000
2006-01-20,128.2000,128.9000,125.9700,125.9700,88.2137,323622400,0.0000
2006-01-13,128.4200,129.4400,128.2000,128.6800,90.1114,223453000,0.0000
2006-01-06,125.1900,128.5800,124.3900,128.4400,89.9434,235349700,0.0000
2005-12-30,126.9600,127.0500,124.3600,124.5100,87.1913,152698300,0.0000
2005-12-23,126.7300,126.8700,125.4800,126.7600,88.7669,207368300,0.0000
2005-12-16,126.7100,128.0900,125.9600,126.3600,88.4868,303534400,0.6717
2005-12-09,126.7000,127.7400,125.4800,126.3300,87.9980,297378200,0.0000
2005-12-02,127.2500,127.2700,125.2900,126.8500,88.3602,274412200,0.0000
2005-11-25,125.1500,127.4100,124.9800,127.1300,88.5553,182584700,0.0000
2005-11-18,123.7900,125.2800,122.8600,125.1300,87.1621,293972400,0.0000
2005-11-11,122.3700,123.8400,121.7500,123.7600,86.2078,260500100,0.0000
2005-11-04,120.2900,122.6600,120.1300,122.1100,85.0585,362129900,0.0000
2005-10-28,118.4400,120.5400,117.9300,119.8000,83.4494,367703800,0.0000
2005-10-21,118.8000,119.8100,117.1200,118.1300,82.2861,488216200,0.0000
2005-10-14,119.6800,119.7100,116.8800,118.6700,82.6623,416521100,0.0000
2005-10-07,122.9600,123.3400,118.1700,119.6100,83.3171,434426400,0.0000
2005-09-30,122.0200,123.0400,121.0200,123.0400,85.7063,309618600,0.0000
2005-09-23,123.4700,123.6100,120.4400,121.4400,84.5918,376270000,0.0000
2005-09-16,124.4500,124.6700,122.8700,123.5000,86.0267,297720700,0.5217
2005-09-09,122.6600,124.7400,122.6500,124.6000,86.4279,181163600,0.0000
2005-09-02,120.4100,123.1500,120.3800,122.2700,84.8117,355516700,0.0000
2005-08-26,122.5800,123.2300,120.6800,120.7600,83.7643,301773100,0.0000
2005-08-19,123.2200,123.8700,121.8400,122.4700,84.9504,263656400,0.0000
2005-08-12,123.1500,124.5000,122.3800,123.0600,85.3597,280996800,0.0000
2005-08-05,123.8300,124.7400,122.6700,122.8800,85.2348,226853900,0.0000
2005-07-29,123.4100,124.6400,122.8500,123.7400,85.8313,253480800,0.0000
2005-07-22,122.5000,123.7300,122.0500,123.5400,85.6926,338959100,0.0000
2005-07-15,121.3300,123.4400,121.3100,122.8400,85.2071,262456400,0.0000
2005-07-08,119.2500,121.3200,118.2600,121.3200,84.1527,271672600,0.0000
2005-07-01,118.9700,120.4000,118.7500,119.5300,82.9111,243700800,0.0000
